"Oh! So you have unblocked my twitter handle! U needed 10 hours to respond to my tweet and come up with such a pedestrian analogy!!! Too slow. It shows the lack of depth in ur personality. No wonder you guys have struggled to solve the issues at hand","OAG"
"Where has that moron who like a parrot repeated the kept media rant about BJP Govt registering a case against Sadhvi. Was she not acquitted of the false charges by Court in 2017?","OAG"
"New India of ours is setting higher benchmarks in every field whether it be on earth water sky or even space. I appeal to all the voters in phase two especially the young that you must vote to keep this momentum going. In your one vote lies country's pride and progress","NAG"
"While our men are being mercilessly killed why should we give security to Hurriyat leaders? Come on @BJP4India lets do away with any such gestures. And in case whom must these leaders fear? We need security FROM Hurriyat rather than FOR them #PulawamaAttack","OAG"
"The country wants a 'Perfect Prime Minister'. Country doesn't want a Prime Minister on rotation and contract for 6 months and then another Prime Minister for next 6 months","NAG"
"AIMIM stands with every community that has been deprived of a fair share in this country. Also it is incorrect to say that I am reaching out to ""not only minorities but also poor communities"". I represent a diverse city & I reach out to every voter","NAG"
"Democracy without fraternity is dead letter. One not only votes for themselves but for every fellow citizen. Vote for someone who will speak for you - but not ONLY you. Vote for someone who also speaks up for the weak marginalised & deprived","NAG"
"@_YogendraYadav told @amitmalviya that his grandfather was killed by a Muslim mob but his father was a Gandhian who chose the path of peace not violence","NAG"
"Only If you had read the article it clearly says the officer did not act in conformity of the EC. EC guidelines say SPG protectees are exempted from such checking. Your leader & party have proved several times that common sense is not so common and this is yet another occasion","CAG"
"When you vote on the 23rd remember that a vote for Congress DMK and Muslim League is a vote for higher taxes and lower development. A vote for them is a vote which will give a free hand to terrorists. A vote for them will mark the rise of criminal elements in politics: PM","OAG"
"The people of India gave these parties the opportunity to rule for years but all they did was care for themselves. India deserves a strong stable and compassionate Government that NDA can provide: PM @narendramodi","CAG"
"Congress a 'Lollipop Company' has no concern for farmers: PM @narendramodi","OAG"
"Why would you vote for a celebrity (sportsman actor whatever) who turned into a politician just in time for this election? Vote for people who've worked for the public who do what they promise or at least try to. Simple no? Don't vote for MPs you won't see again for 5 yrs","CAG"
"NOTA is toothless and in fact assists the candidates that people don't like by wasting your vote. No matter what anyone says USE your vote. Do not vote NOTA because that is exactly the same as staying home. The ones you want to defeat could win because you voted NOTA","OAG"
"The PEOPLE of a nation are its most powerful political entity the masters of its future. All governments are made of purely temporary & replaceable servants. This is our moment. Make it count! #Mumbai #Election2019","NAG"
"Thank you for your efforts. Abusing women journalists for asking the questions from ruling powers on behalf the people. Pity such people and their ignorance that they don't know my questions are actually their questions. By abusing me they are actually hurting their own interests","OAG"
"You have a point. But I spoke to a lot of Muslims in the area and they were of the view that for now they want to vote strategically to keep the BJP out. Pursuit for justice for riot victims should continue and this goes beyond electoral politics","NAG"
"Planted and pliable interviews are the order of the day. Its not about who can dare do a grilling interview with PM as such journalist won't be allowed to be seen around the vicinity. It's pick and choose","OAG"
"Well done DRDO, extremely proud of your work. I would also like to wish the PM a very happy World Theatre Day.","CAG"
"Surf Excel advertisement is what real India is about. This is how we have always been. This is how we will always be. Bhakts merely boycotting Surf Excel won't be enough. You should boycott us. We are India. Just go away. We are better off without you","OAG"
"Those who harbour terrorists and use terror as a state policy should be dealt with the way Indian Airforce has done today. But we should never be against the people of any country. As a humanitarian I wish peace for both India & Pakistan and a prosperous subcontinent","NAG"
"No. India is secular not because Hindus are secular or Muslims are secular but because the constitution is secular","NAG"
"Times Now has moved from being a disgrace to journalism to being a threat to peace and harmony in India given it's highly toxic deeply polarising content. Anyone associated with it should be ashamed","OAG"
"The journalists who were cheerleading the UPA when the rest of us were doing critical stories are the same people cheerleading hate and bigotry today. If the government changes these journalists will also change. The rest of us won't","OAG"
"A patriot doesn't deny his country no matter how commonly it disappoints him","NAG"
"Well @priyankac19 has been one of the most vociferous spokespersons for @INCIndia. It's indeed a shame that Congress chose to reinstate those who gave rape threats and misbehaved with her. Disgraceful!","OAG"
"I have to say this. Without a civilian government in place we Kashmiris studying outside J&K feel orphaned. There is no one to advocate our cause in official capacity. Ex CMs have been helping out in their personal capacity. We crave someone who would fiercely advocate our cause","NAG"
"President Putin signs the decree to award the Prime Minister of India @narendramodi the highest civilian award of the Russian Federation - ""Order of Saint Andrew the Apostle"" @PMOIndia @MEAIndia @IndianDiplomacy","NAG"
"There are 400 million people in this nation who cannot eat even one full meal. When that is the case there should be no room for vested interests working against the nation's wellbeing. #SadhguruQuotes","NAG"
"Freedom of speech is enshrined in our Constitution so that we use it to build the nation not dismantle the nation. Every citizen should be aware of this responsibility. #SadhguruQuotes","NAG"
"Constructive criticism of policy and government's functioning is fine. That is the life breath of democracy. Blind opposition is just prejudice. #SadhguruQuotes","NAG"
"Democracy is only for those who value the power of the ballot not for those who spray bullets and explode bombs. Democracy - an instrument of peacefully transitioning power as per the will of the people. -Sg #Democracy","NAG"
"If one has not voted then one has no right to comment on nation's issues. Voting is not just a means to express that the nation matters; it's a huge privilege. It's very important that every adult in a democracy casts vote. -Sg #NationMatters","NAG"
"Young people if you are interested in the future of this world you must achieve this in the next 25 years: #Religion should become purely a personal pursuit never a national or a global agenda. #SadhguruSpot","NAG"
"If democracy has to thrive then feudalistic mindset has to go. If even one family votes as a unit then it's not democracy. This is the essence of secret ballot that everybody must think and then vote. -Sg","NAG"
"An elected government is BY THE PEOPLE. Only when it does not work FOR THE PEOPLE criticism and censure is warranted. Motivated groups spewing venom all the time has nothing to do with DEMOCRACY. #SadhguruQuotes","NAG"
"They have their malicious agenda of bleeding #Bharat with thousand cuts. Time to have a clear agenda and manifest the same. -Sg #PulwamaTerrorAttack","CAG"
"Science and mysticism are converging lines. When the necessary intelligence arises in humanity the two will merge. #SadhguruQuotes","NAG"
"Dance of #Democracy is on. All should participate. Remember you are choosing your Representative to administer your beloved Nation. They are not your Masters but mandated to serve choose diligently. Access credible information and exercise your franchise responsibly. -Sg","NAG"
"Congress has always tried to project itself as savior of minorities and accuse BJP of being communal. Their game stands exposed as even minorities have understood that Congress is exploiting them. An example of this is blocking of the triple talaq bill by Congress","OAG"
"All the people rushing to her defense today about her torture conveniently forget that this 'sadhvi' was first arrested by BJP on September 23 2008 for murdering a fellow RSS man. Then arrested again after the case was reopened in 2010","CAG"
"Why isn't the BJP running on its economic record? Why is its campaign mainly about fighting Pakistan? Why is it doling out so many economic sops? And as for the Congress is the #nyay scheme even workable? Where have the real issues vanished? Virtuosity tonight and tom @CNNnews18","CAG"
"Have you seen @hasanminhaj's @patriotact episode on the Indian elections? Pretty f___ing amazing. Makes you realise how little we use comedy or political satire in India. Thanks @ambesh_tiwari for reminding me to watch it!","NAG"
"@siddpriyadarshi How can you tell a bot from a five rupee tweeter? Hint: Bots are not real people so the control room authors have better English. This one? Bot for sure","CAG"
"India is the only major civilizational country where you are systematically taught to hate your heritage and glorify the invaders who came to destroy it. And this [absurdity] is called 'secularism'.","OAG"
"'Villages that cast 80 per cent votes for the BJP will be placed under 'category A' and those that cast 60 per cent votes for BJP will be 'category B' while villages with 50 per cent and below votes for the BJP will be C and D' said @Manekagandhibjp","NAG"
"People poking fun at #PMAddressToNation are just mean. They should be grateful that they aren't being made to stand in a line","OAG"
"I am an atheist and I say it publicly. I want people to be reasonable and rational there are some who want the opposite. We have to go for our mission in a judicious manner or the fundo will marginalise us But since you don't care go ahead with the project that I have suggested","NAG"
"Absolutely shocking news that the @INCIndia couldn't care to keep one of their most vocal and combative spokespersons @priyankac19 within its fold. Terribly shabby politics","CAG"
"Nothing can be more objective and dignified in these highly polarised and prejudiced times. I hope all those who matter and care about democratic institutions will heed what @DrSYQuraishi says so succinctly","NAG"
"Agree with you some local channels do indulge in spreading such disinformation on behalf of some regional party or the other. Far away one is not sure about it but it certainly gets credibility when it is read with some genuine complaints","OAG"
"Research in universities only on topics of ""national priority"" dictates the HRD circular. Another blow to right to ask questions critique and dissent. All three are fundamental to the independence and research of any university","CAG"
"Reading too much into #MulayamSinghYadav comment is going too far. These exchanges have little relevance in polls or their outcome :) @sardesairajdeep @pankajjha_ @sunetrac @nistula","NAG"
"@anwaribrahim: We must be thankful for the Indian sages historians and scholars whose work reclaims the open tolerant mosaic of the subcontinent's past. Hindu and Muslim need to recognise the mutual influences of their shared history. #Raisina2019","NAG"
"You want give me a lecture against sycophancy ??. I have no problem but would you mind removing Chowkidar from your name to earn the right and dignity to speak on the above mentioned topic","OAG"
"First of all what is intellectual lynching??? Refusing to review a film is intellectual lynching. NO it is not. Publishing and telecasting one sided news black out of other PoV on media is intellectual lynching. Need I say more","NAG"
"Interesting. You respect me when I agree with you. That means actually you only respect and admire your own self","NAG"
"What makes you say that. I have nothing but dislike and contempt for all the religious fanatics and Muslim fanatics are no exception. I have always expressed my opinion about them with out any ambiguity","OAG"
"Our abysmal infrastructure and capacity to care for children with special needs can be attributed to this: criminal insensitivity of the country's Prime Minister to special education. Shocking!","OAG"
"The people of Delhi deserve to be full citizens of India. The land belongs to Delhi's people the police should be accountable to Delhi's people. The movement for full statehood begins 1st March. #AK4DelhiStatehood","NAG"
"Dear @CNNnews18 while it is your prerogative to invite representatives of the RSS on your shows and not those of other 'cultural organisations' shouldn't you at least disclose their RSS affiliation and not introduce them to your viewers as academicians?","CAG"
"'You gave the French company several exemptions. You removed the integrity clause. You waived the bank guarantee. You helped them with the seat of arbitration of their choice. You amended the DPP to help them. You concealed all this from the Supreme Court.'","CAG"
"Unimaginative repetitive boring and far removed from reality. That in a nutshell is the manifesto of @BJP4India #BJPManifesto #BJPSankalpPatr2019","OAG"
"Almost all @BJP4India MPs who face voters tomorrow are seeking vote on two things here on Twitter: 'decisive govt vs coalition' and 'national security'. What about your own individual performances? Does that not count or matter at all? Desperate bunch. #Elections2019","CAG"
"After the case of the mysterious box being moved from Modi's chopper we'd have expected the Election Commission of India to investigate every flight. But suspending an official who did this reeks of bias","CAG"
"@smritiirani had stated she had a Bachelor of Arts Degree. She even said she had a degree from Yale. We now know that the former HRD minister isn't even a Graduate. A person who lies about who they really are can't be trusted to be truthful about anything else! #VoteForIndia","CAG"
"France seals $8.1 billion deal with Indonesia to sell 42 Rafale jets. 7 yrs ago fake Chowkidar made an expensive deal for India for $8.84 billion for just 36 Rafale jets. #ChowkidarChorHai #RafaleScam","CAG"
"I'm from an India where PM himself disguise & lable people standing up for rights as terrorists parasites & naxalites. #ChowkidarChorHai #Panauti","OAG"
"Proud moment for #NewIndia #NayaBharat Congratulations to @DRDO_India PM @narendramodi for #MissionShakti - India is now a space super power with anti-satellite defense capabilities joining the league of world superpowers!","NAG"
"I am proud to join #MainBhiChowkidar movement. As a citizen who loves India I shall do my best to defeat corruption dirt poverty & terrorism and help create a New India which is strong secure & prosperous","NAG"
"WE THE PEOPLE OF INDIA (with more than 2.6 trillion US$ Economy) are well aware of PIG's Like Mentality & Attitude of A News Channel From The Nation Of Beggar's Whose PM is roaming around the Globe for few billion Dollars with begging bowl in his hands","OAG"
"While we do not speak ill of those lose their life in a battle to save the nation we equally are compassionate of a woman subject the utter physical humiliation and loss of self dignity in the name of getting a fixed confession you they Govt wants","NAG"
"This fine piece on our first PM doesn't mention our current PM but one line captures the difference between them. It is easy to criticise but hard to build and nurture. I would add; it is even easier to destroy","NAG"
"NDA is committed to the welfare of the hardworking sugarcane farmers","NAG"
"Only communalists oppose the Ram Temple - The Sunday Guardian Live","OAG"
"Nationalise Jet Airways and merge with Air India to restore the glory of Air India that was before UPA emasculated Air India to favour foreign airlines","OAG"
"MoF needs a thorough overhaul to fight corruption seriously","NAG"
"If I am not blocked. That will force me to slower speed. But Ram Temple on janmabhoomi is inevitable","NAG"
"Election after election we're asked to vote in exchange for our lives. Don't we deserve to talk about healthcare education & the future of this country? We're tired of crumbs we want a fair deal. I never want to ask a kid to appear less Muslim","CAG"
"A terror accused has been rehabilitated by BJP. The brazenness must be astounding to outsiders; but we are discussing it like it is routine political strategy. This is the BJP's zero tolerance policy against terrorism","CAG"
"LS polls: 'I'm a monk will curse you if you don't vote for me' warns @BJP4India MP #SakshiMaharaj","OAG"
"I cannot believe that @JordanPeele did not time the release of his horrifying film @UsTheMovie to coincide with #Elections2019 so I simply had to try and decode his message to the Indian voter","NAG"
"This is not compassionate inclusive or democratic. Hindutva is antithetical to constitutional values of Liberty Equality Fraternity & Justice","OAG"
"All lies everything is peaceful and polling is free & fair maybe someone should tell this. all booths have a cctv camera & BJP couldn't find even P agents to sit","NAG"
"#Hyderabad is the city of brave & courageous it is obvious that it will have its independent fearless & unapologetic political identity","NAG"
"It's appropriate that India retaliated to Pakistan in their own way and we welcome the act. But like the previous surgical strike we shouldn't stop just at this. Pakistan is now in an economic fix and we should corner them on all possible fronts. #IndianAirforce #Surgicalstrike2","OAG"
"The forces of the United Nations should take over and be stationed at Pakistan's side maintaining their political solidarity. Only then will the world realize our dominance and it will be our biggest ever victory on the international level","OAG"
"Remembering the great luminary who would have been if it were not for this Regressive #Manuwadi regime. We cannot let your existence go in vain. An inspiration to me and countless more. #JaiBhim #rohithvemula #RestinPower","OAG"
"My tributes and condolences to one of the grandest socialist leaders of India. #GeorgeFernandes was staunch #Socialist who did not give any place to caste or religion in his politics and hence disagreed with the @INCIndia","NAG"
"As the consent is withdrawn it was necessary for the CBI to follow the legal procedure before acting in West Bengal. Legally speaking what CM of West Bengal did is appropriate and #Legal. We stand by and support @MamataOfficial in her present struggle #CBIvsPolice @ANI","NAG"
